id,state.abbrev,station,city,county,zipcode,latitude,longitude
6530,NY,LONG BEACH POLICE DEPT,Long Beach,Los Angeles County,90802,33.768821,-118.197231
6531,NY,MADISON COUNTY SHERIFF OFFICE,Madison,Madison County,68748,41.843606,-97.456241
6532,NY,MALVERNE POLICE DEPT,Malverne,Nassau County,11565,40.675593,-73.667486
6533,NY,MASSENA POLICE DEPT,Massena,St. Lawrence County,13662,44.931143,-74.893341
6534,NY,MIDDLETOWN CITY POLICE DEPT,Middletown,Butler County,45042,39.519201,-84.401237
6535,NY,MOHAWK POLICE DEPARTMENT,Mohawk,Herkimer County,13407,43.009081,-75.005140
6536,NY,MOHAWK POLICE DEPT,Mohawk,Herkimer County,13407,43.009081,-75.005140
6537,NY,MONROE COUNTY SHERIFF DEPT,Monroe,Monroe County,48161,41.913703,-83.397550
6538,NY,MOUNT HOPE POLICE DEPT,Otisville,Orange County,10963,41.478568,-74.530086
6539,NY,MOUNT MORRIS POLICE DEPT,Mount Morris,,48458,43.118231,-83.695120
6540,NY,MOUNT PLEASANT POLICE DEPT,Mount Pleasant,Charleston County,29464,32.801560,-79.889660
6541,NY,MOUNT PLEASANT POLICE DEPT.,Mount Pleasant,Charleston County,29464,32.801560,-79.889660
6542,NY,MOUNT VERNON POLICE DEPT,Mount Vernon,Skagit County,98273,48.437139,-122.326253
6543,NY,NASSAU COUNTY POLICE DEPT,Elmont,Nassau County,11003,40.687411,-73.704337
6544,NY,NEW CASTLE POLICE DEPT,New Castle,New Castle County,19720,39.709519,-75.566975
6545,NY,NEW HARTFORD POLICE DEPT,New Hartford,Oneida County,13413,43.054860,-75.278766
6546,NY,NEW ROCHELLE POLICE DEPT,New Rochelle,Westchester County,10801,40.919090,-73.786136
6547,NY,NEW WINDSOR POLICE DEPT,New Windsor,Orange County,12553,41.482245,-74.062872
6548,NY,NEW YORK CITY POLICE DEPT,New York,New York County,10007,40.712191,-74.001675
6549,NY,NEW YORK STATE UNIV FARMINGDALE,Farmingdale,Suffolk County,11735,40.752550,-73.428739
6550,NY,NEWBURGH CITY POLICE DEPT,Newburgh,Orange County,12550,41.499127,-74.009166
6551,NY,NEWBURGH TOWN POLICE DEPT,Newburgh,Orange County,12550,41.531664,-74.063306
6552,NY,NIAGARA COUNTY SHERIFF DEPT,Lockport,Niagara County,14094,43.180237,-78.737262
6553,NY,NORTH CASTLE POLICE DEPARTMENT,Armonk,,10504,41.124531,-73.713199
6554,NY,NORTHPORT POLICE DEPT,Northport,Tuscaloosa County,35473,33.243176,-87.580611
6555,NY,NORWICH POLICE DEPARTMENT,Norwich,New London County,06360,41.521662,-72.081089
6556,NY,NORWICH POLICE DEPT,Norwich,New London County,06360,41.521662,-72.081089
6557,NY,NY DEPT OF INVESTIGATION,New York,New York County,10038,40.707131,-74.007773
6558,NY,NY DIV OF LAW ENFORCEMENT - SPECIAL OPERATIONS,Rochester,Monroe County,14611,43.157184,-77.639244
6559,NY,NY STATE PARK POLICE HUDSON VALLEY,Jamesville,Onondaga County,13078,42.997172,-76.094076
6560,NY,NY STATE POLICE HEADQUARTERS,Albany,Albany County,12226,42.684315,-73.816271
6561,NY,NY STATE UNIV FARMINGDALE HI_ED,Farmingdale,Suffolk County,11735,40.729956,-73.422677
6562,NY,NY STATE UNIV MORRISVILLE PD HI_ED,Morrisville,Madison County,13408,42.891178,-75.641278
6563,NY,NY STATE UNIV MORRISVILLE POLICE,Morrisville,Madison County,13408,42.891178,-75.641278
6564,NY,NY STATE UNIV NEW PALTZ POLICE,New Paltz,Ulster County,12561,41.731431,-74.074168
6565,NY,NY STATE UNIV ONEONTA POLICE,Oneonta,Otsego County,13820,42.442926,-75.106963
6566,NY,NY STATE UNIV ONEONTA POLICE,Oneonta,Otsego County,13820,42.442926,-75.106963
6567,NY,NY STATE UNIV PD OLD WESTBURY,Old Westbury,Nassau County,11568,40.780740,-73.606052
6568,NY,NY STATE UNIV POLICE OLD WESTBURY,Old Westbury,,11568,40.795985,-73.572663
6569,NY,OLIVE TOWN POLICE DEPARTMENT,Shokan,Ulster County,12481,41.975002,-74.229076
6570,NY,ONEIDA COUNTY SHERIFF DEPT,Oriskany,Oneida County,13424,43.155940,-75.376729
6571,NY,ONEIDA POLICE DEPT,Oneida,Madison County,13421,43.095714,-75.652673
6572,NY,ONONDAGA COUNTY SHERIFF DEPT,Syracuse,Onondaga County,13202,43.047802,-76.147175
6573,NY,OSWEGO CITY POLICE DEPT,Oswego,Oswego County,13126,43.454760,-76.510849
6574,NY,OSWEGO COUNTY SHERIFF  OFFICE,Oswego,Oswego County,13126,43.431264,-76.479947
6575,NY,OTSEGO COUNTY SHERIFF DEPT,Cooperstown,Otsego County,13326,42.653060,-74.948688
6576,NY,OXFORD POLICE DEPT,Oxford,Lafayette County,38655,34.376064,-89.527163
6577,NY,PAINTED POST POLICE DEPT,Painted Post,Steuben County,14870,42.161513,-77.092094
6578,NY,PEEKSKILL POLICE DEPT,Peekskill,Westchester County,10566,41.290683,-73.922360
6579,NY,PLATTSBURGH POLICE DEPT,Plattsburgh,Clinton County,12901,44.692285,-73.454392
6580,NY,PORT WASHINGTON POLICE DEPT,Port Washington,Ozaukee County,53074,43.389996,-87.871689
6581,NY,POUGHKEEPSIE POLICE DEPT,Poughkeepsie,Dutchess County,12601,41.706540,-73.928875
6582,NY,QUOGUE VILLAGE POLICE DEPT,Quogue,Suffolk County,11959,40.820418,-72.609388
6583,NY,RAMAPO POLICE DEPT,Suffern,Rockland County,10901,41.111482,-74.109769
6584,NY,RENSSELAER COUNTY SHERIFF DEPT,Troy,Rensselaer County,12180,42.709954,-73.700779
6585,NY,RENSSELAER COUNTY SHERIFF'S OFFICE,Troy,Rensselaer County,12180,42.709954,-73.700779
6586,NY,RENSSELAER COUNTY SHERIFFS OFFICE,Troy,Rensselaer County,12180,42.709954,-73.700779
6587,NY,ROCHESTER POLICE DEPT,Rochester,Strafford County,03867,43.305126,-70.974936
6588,NY,ROSENDALE POLICE,Rosendale,Ulster County,12472,41.864353,-74.059757
6589,NY,RYE POLICE DEPT,Rye,Westchester County,10580,40.985287,-73.683063
6590,NY,SANDS POINT POLICE DEPT,Port Washington,Nassau County,11050,40.853428,-73.716992
6591,NY,SARATOGA COUNTY SHERIFF DEPT,Ballston Spa,Saratoga County,12020,43.020201,-73.873780
6592,NY,SCHUYLER COUNTY SHERIFF OFFICE,Watkins Glen,Schuyler County,14891,42.376607,-76.870537
6593,NY,SENECA FALLS POLICE DEPT,Seneca Falls,Seneca County,13148,42.901113,-76.798214
6594,NY,SHANDAKEN POLICE DEPT,Shandaken,Ulster County,12480,42.122793,-74.399627
6595,NY,SHAWANGUNK POLICE DEPT,Wallkill,Ulster County,12589,41.604143,-74.180924
6596,NY,SOUTHAMPTON TOWN POLICE DEPT,Hampton Bays,Suffolk County,11946,40.886659,-72.538956
6597,NY,SPRING VALLEY POLICE DEPT,Spring Valley,Rockland County,10977,41.121641,-74.040598
6598,NY,STEUBEN COUNTY SHERIFF DEPT,Bath,Steuben County,14810,42.349537,-77.295321
6599,NY,SUFFOLK COUNTY POLICE DEPT,Smithtown,,11788,40.825235,-73.230647
6600,NY,SUFFOLK COUNTY SHERIFF DEPT,Riverhead,Suffolk County,11901,40.915396,-72.672496
6601,NY,SULLIVAN COUNTY SHERIFF OFFICE,Blountville,Sullivan County,37617,36.536410,-82.322043
6602,NY,SYRACUSE POLICE DEPT,Syracuse,Onondaga County,13202,43.046735,-76.147003
6603,NY,TICONDEROGA POLICE DEPT,Ticonderoga,Essex County,12883,43.852036,-73.424592
6604,NY,TIOGA COUNTY SHERIFF,Owego,Tioga County,13827,42.141685,-76.266307
6605,NY,TOMPKINS COUNTY SHERIFF OFFICE,Ithaca,Tompkins County,14850,42.492779,-76.466882
6606,NY,TUCKAHOE VILLAGE POLICE DEPT,Tuckahoe,Westchester County,10707,40.950466,-73.826645
6607,NY,ULSTER COUNTY SHERIFF DEPT,Kingston,Ulster County,12401,41.912698,-74.015507
6608,NY,US DHS HIS,Detroit,,48226,42.330992,-83.053020
6609,NY,US TREASURY MINT POLICE,Fort Knox,Hardin County,40121,37.891309,-85.960824
6610,NY,UTICA POLICE DEPT,Utica,Oneida County,13502,43.104027,-75.233420
6611,NY,WARREN COUNTY SHERIFF DEPT,Front Royal,Warren County,22630,38.907745,-78.204969
6612,NY,WASHINGTON COUNTY SHERIFF  OFFICE,Beaverton,Washington County,97005,45.493353,-122.825501
6613,NY,WASHINGTON COUNTY SHERIFFS OFFICE,Hillsboro,Washington County,97123,45.520926,-122.992011
6614,NY,WATERFORD POLICE DEPT,Waterford,New London County,06385,41.344338,-72.134932
6615,NY,WATERTOWN POLICE DEPARTMENT,Watertown,Middlesex County,02472,42.371369,-71.200700
6616,NY,WEST SENECA POLICE DEPT,West Seneca,Erie County,14224,42.834706,-78.754645
6617,NY,WESTHAMPTON BEACH VILLAGE POLICE DE,Westhampton Beach,Suffolk County,11978,40.813528,-72.646859
6618,NY,WYOMING COUNTY SHERIFF DEPT,Warsaw,Wyoming County,14569,42.743770,-78.132626
6619,NY,YATES COUNTY SHERIFF DEPT,Penn Yan,Yates County,14527,42.665771,-77.055277
6620,OH,ADA POLICE DEPT,Ada,Pontotoc County,74820,34.772620,-96.680618
6621,OH,ADAMS CTY SHERIFF DEPT,Brighton,Adams County,80601,39.992965,-104.798361
6622,OH,AKRON POLICE DEPT,Akron,Summit County,44308,41.079145,-81.518251
6623,OH,ALLEN CO SHERIFF DEPT,Fort Wayne,Allen County,46802,41.079875,-85.139388
6624,OH,ALLIANCE POLICE DEPT,Alliance,Stark County,44601,40.921167,-81.098244
6625,OH,AMBERLEY VILLAGE POLICE DEPT,Cincinnati,Hamilton County,45237,39.198668,-84.432024
6626,OH,AMELIA POLICE DEPT,Amelia,Clermont County,45102,39.029382,-84.220746
6627,OH,ANDOVER POLICE DEPT,Andover,Essex County,01810,42.609482,-71.118225
6628,OH,ANSONIA POLICE DEPT,Ansonia,New Haven County,06401,41.333003,-73.073298
6629,OH,ARCANUM POLICE DEPT,Arcanum,Darke County,45304,39.989973,-84.554556
6630,OH,ARLINGTON HEIGHTS POLICE DEPT,Arlington Heights,Cook County,60005,42.081297,-87.978958
6631,OH,ASHLAND CO SHERIFF DEPT,Ashland,Ashland County,44805,40.863088,-82.292529
6632,OH,ASHLAND CTY SHERIFF DEPT,Ashland,Ashland County,44805,40.863088,-82.292529
6633,OH,ASHLAND POLICE DEPT,Ashland,Middlesex County,01721,42.260556,-71.465581
6634,OH,ASHTABULA CTY SHERIFF DEPT,Jefferson,Ashtabula County,44047,41.739222,-80.770752
6635,OH,ASHTABULA POLICE DEPT,Ashtabula,Ashtabula County,44004,41.867102,-80.780139
6636,OH,ASHVILLE POLICE DEPT,Asheville,Buncombe County,28801,35.594667,-82.549980
6637,OH,ATHENS COUTY SHERIFFS OFFICE,Athens,Athens County,45701,39.329055,-82.101800
6638,OH,ATHENS CTY SHERIFF DEPT,Athens,Athens County,45701,39.329055,-82.101800
6639,OH,ATTICA POLICE DEPT,Attica,Fountain County,47918,40.292787,-87.246876
6640,OH,AUGLAIZE COUNTY SHERIFFS OFFICE,Wapakoneta,Auglaize County,45895,40.559824,-84.208597
6641,OH,AUGLAIZE CTY SHERIFF DEPT,Wapakoneta,Auglaize County,45895,40.559824,-84.208597
6642,OH,AUSTINTOWN TWP POLICE DEPT,Youngstown,Mahoning County,44515,41.103766,-80.766533
6643,OH,AVON LAKE POLICE DEPT,Avon Lake,Lorain County,44012,41.491740,-82.021995
6644,OH,AVON POLICE DEPT,Avon,Lorain County,44011,41.458657,-82.022512
6645,OH,BAINBRIDGE TWP POLICE DEPT,Chagrin Falls,Geauga County,44023,41.384885,-81.343207
6646,OH,BALTIMORE POLICE DEPT,Baltimore,,21224,39.287683,-76.547430
6647,OH,BARBERTON POLICE DEPT,Barberton,Summit County,44203,41.013461,-81.610749
6648,OH,BARNESVILLE POLICE DEPT,Barnesville,Lamar County,30204,33.056278,-84.155734
6649,OH,BATH TWP POLICE DEPT,Bath Township,Clinton County,48808,42.806221,-84.449045
6650,OH,BAY VIEW POLICE DEPT,San Francisco,San Francisco County,94124,37.729828,-122.397716
6651,OH,BAZETTA TOWNSHIP POLICE DEPT,Cortland,Trumbull County,44410,41.290202,-80.741119
6652,OH,BEACH CITY POLICE DEPT,Beach City,Stark County,44608,40.656144,-81.579427
6653,OH,BEAVER TWP POLICE DEPT,North Lima,Mahoning County,44452,40.942332,-80.669160
6654,OH,BEAVERCREEK POLICE DEPT,Beavercreek,Greene County,45432,39.730967,-84.068197
6655,OH,BEDFORD HEIGHTS POLICE DEPT,Cleveland,Cuyahoga County,44146,41.397033,-81.538644
6656,OH,BEDFORD POLICE DEPT,Bedford,Tarrant County,76021,32.842056,-97.131362
6657,OH,BELLAIRE POLICE DEPT,Bellaire,Harris County,77401,29.702259,-95.469038
6658,OH,BELLEFONTAINE POLICE DEPT,Bellefontaine,Logan County,43311,40.362118,-83.761533
6659,OH,BELLEVUE POLICE DEPT,Bellevue,Sarpy County,68005,41.143466,-95.913391
6660,OH,BELLVILLE POLICE DEPT,Belleville,St. Clair County,62220,38.513860,-89.994165
6661,OH,BELMONT COUNTY SHERIFFS OFFICE,Saint Clairsville,Belmont County,43950,40.078413,-80.960902
6662,OH,BELMONT CTY SHERIFF DEPT,Saint Clairsville,Belmont County,43950,40.078413,-80.960902
6663,OH,BELPRE POLICE DEPT,Belpre,Washington County,45714,39.277792,-81.593854
6664,OH,BENTLEYVILLE POLICE DEPT,Chagrin Falls,Cuyahoga County,44022,41.413649,-81.411656
6665,OH,BEREA POLICE DEPT,Berea,Cuyahoga County,44017,41.364883,-81.852915
6666,OH,BETHEL POLICE DEPT,Bethel,Fairfield County,06801,41.384361,-73.399864
6667,OH,BETHESDA POLICE DEPT,Bethesda,Montgomery County,20814,38.983568,-77.093372
6668,OH,BEXLEY POLICE DEPT,Bexley,Franklin County,43209,39.981666,-82.929661
6669,OH,BLAKESLEE POLICE DEPT,Pocono Summit,Monroe County,18346,41.113760,-75.421408
6670,OH,BLENDON TWP POLICE DEPT,Westerville,Franklin County,43081,40.097530,-82.904905
6671,OH,BLOOMVILLE POLICE DEPT,Attica,Seneca County,44807,41.063985,-82.887444
6672,OH,BLUE ASH POLICE DEPT,Cincinnati,Hamilton County,45242,39.236555,-84.388938
6673,OH,BLUFFTON POLICE DEPT,Bluffton,Beaufort County,29910,32.273371,-80.919501
6674,OH,BOARDMAN POLICE DEPT,Youngstown,Mahoning County,44512,40.998131,-80.660411
6675,OH,BOLIVAR POLICE DEPT,Bolivar,Polk County,65613,37.611153,-93.410799
6676,OH,BOTKINS POLICE DEPT,Botkins,Shelby County,45306,40.466693,-84.183878
6677,OH,BOWLING GREEN POLICE DEPT,Bowling Green,Warren County,42101,36.995936,-86.444429
6678,OH,BOWLING GREEN STATE UNIV PD,Bowling Green,,43403,41.383079,-83.640333
6679,OH,BRADY LAKE POLICE DEPT,Ravenna,Portage County,44266,41.158493,-81.316558
6680,OH,BREWSTER POLICE DEPT,Brewster,Barnstable County,02631,41.744823,-70.079743
6681,OH,BRIMFIELD POLICE,Kent,Portage County,44240,41.100713,-81.347542
6682,OH,BROADVIEW HEIGHTS PD,Broadview Heights,Cuyahoga County,44147,41.305071,-81.679265
6683,OH,BROOKFIELD TWP POLICE DEPT,Brookfield Center,Trumbull County,44403,41.229655,-80.572101
6684,OH,BROOKLYN HEIGHTS POLICE DEPT,Cleveland,Cuyahoga County,44131,41.417771,-81.679962
6685,OH,BROOKVILLE POLICE DEPT,Brookville,Montgomery County,45309,39.834829,-84.409101
6686,OH,BRUNSWICK HILLS TWP POLICE DEPT,Brunswick,Medina County,44212,41.261148,-81.860283
6687,OH,BRUNSWICK POLICE DEPT,Brunswick,Cumberland County,04011,43.912757,-69.975786
6688,OH,BRYAN POLICE DEPT,Bryan,Brazos County,77803,30.669974,-96.371060
6689,OH,BUCHTEL POLICE DEPT,Nelsonville,Athens County,45764,39.462737,-82.181693
6690,OH,BUCKEYE LAKE POLICE DEPT,Buckeye Lake,Licking County,43008,39.928838,-82.487531
6691,OH,BUCKLAND POLICE DEPT,Shelburne Falls,Franklin County,01370,42.599569,-72.736256
6692,OH,BUCYRUS POLICE DEPT,Bucyrus,Crawford County,44820,40.804267,-82.975219
6693,OH,BURTON POLICE DEPT,Burton,Genesee County,48519,42.965492,-83.631933
6694,OH,BUTLER CTY SHERIFF DEPT,Hamilton,Butler County,45011,39.389485,-84.555733
6695,OH,CADIZ POLICE DEPT,Cadiz,Trigg County,42211,36.862950,-87.836808
6696,OH,CALDWELL POLICE DEPT,Caldwell,Canyon County,83605,43.668366,-116.691040
6697,OH,CAMPBELL POLICE DEPT,Campbell,Santa Clara County,95008,37.288356,-121.944159
6698,OH,CANAL FULTON POLICE DEPT,Canal Fulton,Stark County,44614,40.886111,-81.586978
6699,OH,CANFIELD POLICE DEPT,Canfield,Mahoning County,44406,41.023576,-80.763697
6700,OH,CANTON POLICE DEPT,Canton,Stark County,44702,40.797662,-81.376406
6701,OH,CARDINGTON POLICE DEPT,Cardington,Morrow County,43315,40.498866,-82.896655
6702,OH,CARLISLE POLICE DEPT,Carlisle,Cumberland County,17013,40.206519,-77.194368
6703,OH,CARROLL COUNTY SHERIFFS OFFICE,Carrollton,Carroll County,30116,33.569185,-85.048568
6704,OH,CARROLL CTY SHERIFF DEPT,Carrollton,Carroll County,30116,33.569185,-85.048568
6705,OH,CARROLL POLICE DEPT,Carroll,Carroll County,51401,42.064412,-94.866950
6706,OH,CARROLLTON POLICE DEPT,Carrollton,Dallas County,75006,32.976516,-96.886594
6707,OH,CASTALIA POLICE DEPT,Castalia,Erie County,44824,41.399869,-82.807265
6708,OH,CELINA POLICE DEPT,Celina,Collin County,75009,33.324858,-96.787807
6709,OH,CENTERVILLE POLICE DEPT,Dayton,Montgomery County,45458,39.614387,-84.164699
6710,OH,CENTRAL STATE UNIV POLICE,Wilberforce,Greene County,45384,39.715766,-83.877203
6711,OH,CENTRAL STATE UNIV POLICE HI_ED,Wilberforce,Greene County,45384,39.715766,-83.877203
6712,OH,CHAGRIN FALLS POLICE DEPT,Chagrin Falls,Cuyahoga County,44022,41.429358,-81.392504
6713,OH,CHAMPAIGN CTY SHERIFF DEPT,Urbana,Champaign County,61801,40.113029,-88.205775
6714,OH,CHILLICOTHE POLICE DEPT,Chillicothe,Ross County,45601,39.334141,-82.982878
6715,OH,CIRCLEVILLE POLICE DEPT,Circleville,Pickaway County,43113,39.600045,-82.943891
6716,OH,CLARK CTY SHERIFF DEPT,Vancouver,Clark County,98666,45.630387,-122.678631
6717,OH,CLAY CENTER POLICE DEPT,Clay Center,Clay County,67432,39.376263,-97.125722
6718,OH,CLAY TWP POLICE DEPT (OTTAWA CTY),Genoa,Ottawa County,43430,41.529807,-83.354280
6719,OH,CLAY TWP POLICE DEPT BROOKVILLE,Brookville,Montgomery County,45309,39.863266,-84.426609
6720,OH,CLAY TWP POLICE DEPT GENOA,Genoa,Ottawa County,43430,41.529807,-83.354280
6721,OH,CLERMONT COUNTY SHERIFFS OFFICE,Batavia,Clermont County,45103,39.093473,-84.188768
6722,OH,CLERMONT CTY SHERIFF DEPT,Batavia,Clermont County,45103,39.093473,-84.188768
6723,OH,CLEVELAND HEIGHTS POLICE DEPT,Cleveland Heights,Cuyahoga County,44118,41.519438,-81.553894
6724,OH,CLEVELAND HTS POLICE DEPT,Cleveland Heights,Cuyahoga County,44118,41.519438,-81.553894
6725,OH,CLEVELAND METROPARKS RANGER DEPT,Strongsville,Cuyahoga County,44149,41.340804,-81.843482
6726,OH,CLEVES POLICE DEPT,Cleves,Hamilton County,45002,39.167157,-84.750119
6727,OH,COAL GROVE POLICE DEPT,Coal Grove,Lawrence County,45638,38.501967,-82.642025
6728,OH,COALTON POLICE DEPT,Wellston,Jackson County,45692,39.123473,-82.532855
6729,OH,COLDWATER POLICE DEPT,Coldwater,Branch County,49036,41.938484,-85.000920
6730,OH,COLERAIN TWP POLICE DEPT,Cincinnati,Hamilton County,45251,39.245432,-84.610147
6731,OH,COLLEGE OF MT. ST  JOSEPH PD HI_ED,Cincinnati,Hamilton County,45233,39.095713,-84.637835
6732,OH,COLLEGE OF MT. ST  JOSEPH POLICE,Cincinnati,Hamilton County,45233,39.095713,-84.637835
6733,OH,COLUMBIANA CTY DRUG,Columbiana,Shelby County,35051,33.178065,-86.632484
6734,OH,COLUMBIANA CTY SHERIFF DEPT,Lisbon,Columbiana County,44432,40.771930,-80.768484
6735,OH,COLUMBIANA POLICE DEPT,Columbiana,Columbiana County,44408,40.887726,-80.694887
6736,OH,COLUMBUS DIVISON OF POLICE,Columbus,Franklin County,43215,39.964326,-83.004103
6737,OH,COLUMBUS DIVISON POLICE DEPT,Columbus,Franklin County,43215,39.964326,-83.004103
6738,OH,COLUMBUS GROVE POLICE DEPT,Columbus Grove,Putnam County,45830,40.919156,-84.056608
6739,OH,COMMERCIAL POINT POLICE DEPT,Commercial Point,Pickaway County,43116,39.767218,-83.061785
6740,OH,CONNEAUT POLICE DEPT,Conneaut,Ashtabula County,44030,41.943076,-80.556410
6741,OH,CONTINENTAL POLICE DEPT,Continental,Putnam County,45831,41.097744,-84.265835
6742,OH,COPLEY POLICE DEPT,Copley,Summit County,44321,41.099916,-81.647203
6743,OH,CORNING POLICE DEPT,Corning,Tehama County,96021,39.928281,-122.179283
6744,OH,CORTLAND POLICE DEPT,Cortland,Cortland County,13045,42.599024,-76.178437
6745,OH,COSHOCTON CTY SHERIFF DEPT,Coshocton,Coshocton County,43812,40.275777,-81.865818
6746,OH,COVINGTON POLICE DEPT,Covington,St. Tammany Parish,70433,30.479425,-90.095596
6747,OH,CRAIG BEACH POLICE DEPT,Lake Milton,Mahoning County,44429,41.127375,-80.979234
6748,OH,CRAWFORD CTY SHERIFF DEPT,Steelville,Crawford County,65565,37.966164,-91.356079
6749,OH,CRESTLINE POLICE DEPT,Crestline,Crawford County,44827,40.784819,-82.737068
6750,OH,CRIDERSVILLE POLICE DEPT,Cridersville,Auglaize County,45806,40.654454,-84.144615
6751,OH,CROSS CREEK TWP POLICE DEPT,Wintersville,Jefferson County,43953,40.359215,-80.708186
6752,OH,CUYAHOGA CTY SHERIFF DEPT,Cleveland,Cuyahoga County,44113,41.501678,-81.697526
6753,OH,DANVILLE POLICE DEPT,Danville,Boyle County,40422,37.646366,-84.775459
6754,OH,DARKE COUNTY SHERIFFS OFFICE,Greenville,Darke County,45331,40.067322,-84.628514
6755,OH,DARKE CTY SHERIFF DEPT,Greenville,Darke County,45331,40.067322,-84.628514
6756,OH,DEER PARK POLICE DEPT,Deer Park,Harris County,77536,29.686570,-95.123142
6757,OH,DEFIANCE CITY POLICE DEPT,Defiance,Defiance County,43512,41.286639,-84.364122
6758,OH,DEFIANCE CO SHERIFF DEPT,Defiance,Defiance County,43512,41.285873,-84.343158
6759,OH,DEFIANCE POLICE DEPT,Defiance,Defiance County,43512,41.286639,-84.364122
6760,OH,DEGRAFF POLICE DEPT,De Graff,Logan County,43318,40.309365,-83.914790
6761,OH,DELAWARE CTY SHERIFF DEPT,Delaware,Delaware County,43015,40.303560,-83.067849
6762,OH,DELAWARE POLICE DEPT,Delaware,Delaware County,43015,40.301015,-83.065358
6763,OH,DELHI TWP POLICE DEPT,Cincinnati,Hamilton County,45233,39.112953,-84.634924
6764,OH,DELPHOS POLICE DEPT,Delphos,Allen County,45833,40.843436,-84.338912
6765,OH,DELTA POLICE DEPT,Delta,Greater Vancouver,V4K 3E1,49.083651,-123.060586
6766,OH,DESHLER POLICE DEPT,Deshler,Henry County,43516,41.207150,-83.900948
6767,OH,DHS/ICE COLUMBUS,Columbus,Franklin County,43219,39.996411,-82.921830
6768,OH,DHS/ICE OHIO,Cleveland,Cuyahoga County,44199,41.504771,-81.691799
6769,OH,DHS SEC OHIO,Cleveland,Cuyahoga County,44199,41.504771,-81.691799
6770,OH,ICE STRONGVILLE,Strongsville,Cuyahoga County,44136,41.311642,-81.805463
6771,OH,ICE BLUE ASH,Blue Ash,Hamilton County,45242,39.227552,-84.378152
6772,OH,HSI OHIO,Cleveland,Cuyahoga County,44122,41.464013,-81.498803
6773,OH,DOJ/FBI CINCINNATI DIVISION,Cincinnati,Hamilton County,45236,39.199810,-84.372135
6774,OH,DOJ/FBI CLEVELAND,Cleveland,Cuyahoga County,44114,41.508863,-81.686543
6775,OH,DOJ/USMS COLUMBUS,Columbus,Franklin County,43215,39.963874,-83.005219
6776,OH,DOYLESTOWN POLICE DEPT,Doylestown,Bucks County,18901,40.310110,-75.131987
6777,OH,EAST CLEVELAND POLICE DEPT,East Cleveland,Cuyahoga County,44112,41.530011,-81.582059
6778,OH,EATON POLICE DEPT,Eaton,Preble County,45320,39.747501,-84.632834
6779,OH,EDGERTON POLICE DEPT,Edgerton,Rock County,53534,42.834566,-89.072155
6780,OH,EDON POLICE DEPT,Edon,Williams County,43518,41.556097,-84.768414
6781,OH,EHOVE POLICE ACADEMY,Milan,Erie County,44846,41.331686,-82.632596
6782,OH,ELIDA POLICE DEPT,Elida,Allen County,45807,40.788757,-84.206098
6783,OH,ELMORE POLICE DEPT,Elmore,Ottawa County,43416,41.475055,-83.295139
6784,OH,ELMWOOD PLACE POLICE DEPT,Elmwood Place,Hamilton County,45216,39.186765,-84.486696
6785,OH,EMPIRE POLICE DEPT,,Kings County,11225,40.664580,-73.947886
6786,OH,ENGLEWOOD POLICE DEPT,Englewood,Arapahoe County,80110,39.651200,-104.993990
6787,OH,EUCLID POLICE DEPT,Cleveland,Cuyahoga County,44123,41.600452,-81.525805
6788,OH,FAIRBORN POLICE DEPT,Fairborn,Greene County,45324,39.827100,-84.023416
6789,OH,FAIRFAX POLICE DEPT,Fairfax,Marin County,94930,37.985282,-122.590581
6790,OH,FAIRFIELD COUNTY SHERIFFS OFFICE,Lancaster,Fairfield County,43130,39.713923,-82.598976
6791,OH,FAIRFIELD CTY SHERIFF DEPT,Fairfield,Solano County,94533,38.247567,-122.039965
6792,OH,FAIRFIELD MED CTR POLICE DEPT,Lancaster,Fairfield County,43130,39.716367,-82.577763
6793,OH,FAIRFIELD TWP POLICE DEPT,Hamilton,Butler County,45011,39.393721,-84.516973
6794,OH,FAIRLAWN POLICE DEPT,Fairlawn,Summit County,44333,41.132698,-81.626417
6795,OH,FAIRPORT HARBOR POLICE DEPT,Fairport Harbor,Lake County,44077,41.755387,-81.276093
6796,OH,FAYETTE COUNTY SHERIFFS OFFICE,Fayetteville,Fayette County,30214,33.444844,-84.452087
6797,OH,FAYETTE CTY SHERIFF'S DEPT,Fayette,Fayette County,35555,33.685855,-87.831866
6798,OH,FAYETTE CTY SHERIFFS DEPT,Fayette,Fayette County,35555,33.685855,-87.831866
6799,OH,FAYETTE POLICE DEPT,Fayetteville,Cumberland County,28301,35.054206,-78.884367
6800,OH,FAYETTEVILLE POLICE DEPT,Fayetteville,Cumberland County,28301,35.054206,-78.884367
6801,OH,FINDLAY POLICE DEPT,Findlay,Hancock County,45840,41.038435,-83.651674
6802,OH,FIVE RIVERS METRO PARKS PD,Dayton,Montgomery County,45414,39.789355,-84.192892
6803,OH,FIVE RIVERS METROPARKS,Vandalia,Montgomery County,45377,39.867816,-84.176867
6804,OH,FOREST PARK POLICE DEPT,Forest Park,Clayton County,30297,33.609196,-84.373966
6805,OH,FOREST POLICE DEPT,Forest,Scott County,39074,32.356728,-89.485963
6806,OH,FORT JENNINGS POLICE DEPT,Fort Jennings,Putnam County,45844,40.909952,-84.304932
6807,OH,FOSTORIA POLICE DEPT,Fostoria,Seneca County,44830,41.156370,-83.414819
