id,state.abbrev,station,city,county,zipcode,latitude,longitude
5745,NC,ROANOKE RAPIDS POLICE DEPT,,,,,
5746,NC,ROBBINS POLICE DEPT,,,,,
5747,NC,ROBESON COUNTY SHERIFF DEPT,,,,,
5748,NC,ROCKINGHAM COUNTY SHERIFF DEPT,,,,,
5749,NC,ROCKINGHAM COUNTY SHERIFF OFFICE,,,,,
5750,NC,ROCKINGHAM POLICE DEPT,,,,,
5751,NC,ROCKWELL POLICE DEPT,,,,,
5752,NC,ROLESVILLE POLICE DEPT,,,,,
5753,NC,ROWAN COUNTY SHERIFF DEPT,,,,,
5754,NC,ROWLAND POLICE DEPT,,,,,
5755,NC,RUTHERFORD COUNTY SHERIFF DEPT,,,,,
5756,NC,RUTHERFORDTON POLICE DEPT,,,,,
5757,NC,SAINT PAULS POLICE DEPT,,,,,
5758,NC,SALISBURY POLICE DEPT,,,,,
5759,NC,SAMPSON COUNTY SHERIFF DEPT,,,,,
5760,NC,SCOTLAND NECK POLICE DEPT,,,,,
5761,NC,SEABOARD POLICE DEPT,,,,,
5762,NC,SILER CITY POLICE DEPT,,,,,
5763,NC,SMITHFIELD POLICE DEPT,,,,,
5764,NC,SOUTHERN SHORES POLICE DEPT,,,,,
5765,NC,SPARTA POLICE DEPT,,,,,
5766,NC,SPENCER POLICE DEPT,,,,,
5767,NC,SPINDALE POLICE DEPT,,,,,
5768,NC,SPRING LAKE POLICE DEPT,,,,,
5769,NC,SPRUCE PINE POLICE DEPT,,,,,
5770,NC,STALLINGS POLICE DEPT,,,,,
5771,NC,STANFIELD POLICE DEPT,,,,,
5772,NC,STANLY COUNTY SHERIFF DEPT,,,,,
5773,NC,STANTONSBURG POLICE DEPT,,,,,
5774,NC,STATESVILLE POLICE DEPT,,,,,
5775,NC,STEM POLICE DEPT,,,,,
5776,NC,SUGAR MOUNTAIN POLICE DEPT,,,,,
5777,NC,SURF CITY POLICE DEPT,,,,,
5778,NC,SURRY COUNTY SHERIFF DEPT,,,,,
5779,NC,SURRY COUNTY SHERIFF OFFICE,,,,,
5780,NC,SWANSBORO POLICE DEPT,,,,,
5781,NC,TABOR CITY POLICE DEPT,,,,,
5782,NC,TAYLORSVILLE POLICE DEPT,,,,,
5783,NC,THOMASVILLE POLICE DEPT,,,,,
5784,NC,TOPSAIL BEACH POLICE DEPT,,,,,
5785,NC,TRANSYLVANIA COUNTY SHERIFF DEPT,,,,,
5786,NC,TRIAD ALCOHOLIC BEV CONTROL LE,,,,,
5787,NC,TROUTMAN POLICE DEPT,,,,,
5788,NC,TROY POLICE DEPT,,,,,
5789,NC,TRYON POLICE DEPT,,,,,
5790,NC,UNION COUNTY SHERIFF DEPT,,,,,
5791,NC,UNIV OF NC ASHEVILLE POLICE,,,,,
5792,NC,UNIV OF NC ASHEVILLE POLICE HI_ED,,,,,
5793,NC,US DHS ICE WINSTON SALEM,,,,,
5794,NC,US DOI NPS BLUE RIDGE,,,,,
5795,NC,US DOJ DEA RALEIGH,,,,,
5796,NC,US DOJ PRISON BUR FCI BUTNER,,,,,
5797,NC,US FISH AND WILDLIFE SERVICE,,,,,
5798,NC,US MARSHAL SERVICE EAST DIST OF NC,,,,,
5799,NC,USDA FOREST SERVICE LEI NEW BERN,,,,,
5800,NC,VALDESE POLICE DEPT,,,,,
5801,NC,VANCE COUNTY SHERIFF DEPT,,,,,
5802,NC,VASS POLICE DEPT,,,,,
5803,NC,WADESBORO POLICE DEPT,,,,,
5804,NC,WAKE COUNTY SHERIFF DEPT,,,,,
5805,NC,WAKE FOREST POLICE DEPT,,,,,
5806,NC,WAKE MEDICAL CAMPUS POLICE,,,,,
5807,NC,WAKEMED CAMPUS POLICE,,,,,
5808,NC,WALLACE POLICE DEPT,,,,,
5809,NC,WARRENTON POLICE DEPT,,,,,
5810,NC,WARSAW POLICE DEPT,,,,,
5811,NC,WASHINGTON POLICE DEPT,,,,,
5812,NC,WATAUGA COUNTY SHERIFF DEPT,,,,,
5813,NC,WAYNE COUNTY SHERIFF OFFICE,,,,,
5814,NC,WAYNESVILLE POLICE DEPT,,,,,
5815,NC,WELDON POLICE DEPT,,,,,
5816,NC,WESTERN CAROLINA UNIV POLICE DEPT,,,,,
5817,NC,WHITAKERS POLICE DEPT,,,,,
5818,NC,WHITEVILLE POLICE DEPT,,,,,
5819,NC,WILKES COUNTY SHERIFF DEPT,,,,,
5820,NC,WILKES COUNTY SHERIFFS OFFICE,,,,,
5821,NC,WILLIAMSTON POLICE DEPT,,,,,
5822,NC,WILMINGTON POLICE DEPT,,,,,
5823,NC,WINDSOR POLICE DEPT,,,,,
5824,NC,WINFALL POLICE DEPT,,,,,
5825,NC,WINGATE POLICE DEPT,,,,,
5826,NC,WINSTON SALEM POLICE DEPT,,,,,
5827,NC,WINTERVILLE POLICE DEPT,,,,,
5828,NC,WOODFIN POLICE DEPT,,,,,
5829,NC,WRIGHTSVILLE BEACH POLICE DEPT,,,,,
5830,NC,YADKIN COUNTY SHERIFF DEPT,,,,,
5831,NC,YADKINVILLE POLICE DEPT,,,,,
5832,NC,YANCEY COUNTY SHERIFF DEPT,,,,,
5833,NC,YANCEY COUNTY SHERIFFS OFFICE,,,,,
5834,NC,YOUNGSVILLE POLICE DEPT,,,,,
5835,NC,ZEBULON POLICE DEPT,,,,,
5836,ND,ADAMS COUNTY SHERIFF DEPT,,,,,
5837,ND,BARNES COUNTY SHERIFF DEPT,,,,,
5838,ND,BELFIELD POLICE DEPT,,,,,
5839,ND,BERTHOLD POLICE DEPT,,,,,
5840,ND,BEULAH POLICE DEPT,,,,,
5841,ND,BISMARCK POLICE DEPT,,,,,
5842,ND,BOTTINEAU COUNTY SHERIFF DEPT,,,,,
5843,ND,BOWMAN COUNTY SHERIFF DEPT,,,,,
5844,ND,BOWMAN COUNTY SHERIFF OFFICE,,,,,
5845,ND,BURKE COUNTY SHERIFF DEPT,,,,,
5846,ND,BURLEIGH COUNTY SHERIFF DEPT,,,,,
5847,ND,BURLEIGH COUNTY SHERIFFS DEPT,,,,,
5848,ND,BURLINGTON POLICE DEPT,,,,,
5849,ND,CANDO POLICE DEPT,,,,,
5850,ND,CARRINGTON POLICE DEPT,,,,,
5851,ND,CASS COUNTY SHERIFF DEPT,,,,,
5852,ND,CAVALIER COUNTY SHERIFF DEPT,,,,,
5853,ND,CAVALIER POLICE DEPT,,,,,
5854,ND,DEVILS LAKE POLICE DEPT,,,,,
5855,ND,DHS USCBP USBP PORTAL STATION,,,,,
5856,ND,DHS/CBP/PATROL PORTAL STATION,,,,,
5857,ND,DICKINSON POLICE DEPT,,,,,
5858,ND,DIVIDE COUNTY SHERIFF DEPT,,,,,
5859,ND,DUNN COUNTY SHERIFF DEPT,,,,,
5860,ND,EDDY COUNTY SHERIFF DEPT,,,,,
5861,ND,ELLENDALE POLICE DEPARTMENT,,,,,
5862,ND,EMMONS COUNTY SHERIFF DEPT,,,,,
5863,ND,FARGO POLICE DEPT,,,,,
5864,ND,FOSTER COUNTY SHERIFF DEPT,,,,,
5865,ND,GOLDEN VALLEY COUNTY SHERIFF,,,,,
5866,ND,GRAFTON POLICE DEPT,,,,,
5867,ND,GRAND FORKS COUNTY SHERIFF DEPT,,,,,
5868,ND,GRAND FORKS POLICE DEPT,,,,,
5869,ND,GRANT COUNTY SHERIFF DEPT,,,,,
5870,ND,GRIGGS COUNTY SHERIFF DEPT,,,,,
5871,ND,GRIGGS COUNTY SHERIFF OFFICE,,,,,
5872,ND,HARVEY POLICE DEPT,,,,,
5873,ND,HAZEN POLICE DEPT,,,,,
5874,ND,HETTINGER COUNTY SHERIFF DEPT,,,,,
5875,ND,JAMESTOWN POLICE DEPT,,,,,
5876,ND,KENMARE POLICE DEPT,,,,,
5877,ND,KILLDEER POLICE DEPT,,,,,
5878,ND,KULM POLICE DEPT,,,,,
5879,ND,LAMOURE COUNTY SHERIFF DEPT,,,,,
5880,ND,LAMOURE POLICE DEPT,,,,,
5881,ND,LISBON POLICE DEPARTMENT,,,,,
5882,ND,LOGAN COUNTY SHERIFF DEPT,,,,,
5883,ND,MANDAN POLICE DEPT,,,,,
5884,ND,MCHENRY COUNTY SHERIFF DEPT,,,,,
5885,ND,MCINTOSH COUNTY SHERIFF DEPT,,,,,
5886,ND,MCLEAN COUNTY SHERIFF DEPT,,,,,
5887,ND,MCLEAN COUNTY SHERIFF OFFICE,,,,,
5888,ND,MERCER COUNTY SHERIFF DEPT,,,,,
5889,ND,MINOT POLICE DEPT,,,,,
5890,ND,MORTON COUNTY SHERIFF DEPT,,,,,
5891,ND,MORTON COUNTY SHERIFF OFFICE,,,,,
5892,ND,MOUNTRAIL COUNTY SHERIFF DEPT,,,,,
5893,ND,ND ATTY GEN BUREAU OF CRIMINAL INV,,,,,
5894,ND,ND DEPT OF CORRECTIONS,,,,,
5895,ND,ND DEPT OF FISH AND GAME,,,,,
5896,ND,ND HIGHWAY PATROL BISMARCK,,,,,
5897,ND,ND PARKS AND RECREATION DEPT,,,,,
5898,ND,ND STATE COLLEGE OF SCIENCE POLICE,,,,,
5899,ND,NELSON COUNTY SHERIFF DEPT,,,,,
5900,ND,NORTHWOOD POLICE DEPT,,,,,
5901,ND,OAKES POLICE DEPT,,,,,
5902,ND,PEMBINA COUNTY SHERIFF DEPT,,,,,
5903,ND,PIERCE COUNTY SHERIFF DEPT,,,,,
5904,ND,POWERS LAKE POLICE DEPT,,,,,
5905,ND,RAMSEY COUNTY SHERIFF DEPT,,,,,
5906,ND,RANSOM COUNTY SHERIFF DEPT,,,,,
5907,ND,RAY POLICE DEPARTMENT,,,,,
5908,ND,RENVILLE COUNTY SHERIFF DEPT,,,,,
5909,ND,RICHLAND COUNTY SHERIFF DEPT,,,,,
5910,ND,ROLETTE COUNTY SHERRIFF DEPT,,,,,
5911,ND,ROLLA POLICE DEPT,,,,,
5912,ND,RUGBY POLICE DEPT,,,,,
5913,ND,SARGENT COUNTY SHERIFF DEPT,,,,,
5914,ND,SCRANTON POLICE DEPT,,,,,
5915,ND,SHERIDAN COUNTY SHERIFF DEPT,,,,,
5916,ND,STARK COUNTY SHERIFF DEPT,,,,,
5917,ND,STEELE COUNTY SHERIFF DEPT,,,,,
5918,ND,STUTSMAN COUNTY DTF,,,,,
5919,ND,SURREY POLICE DEPT,,,,,
5920,ND,TIOGA POLICE DEPT,,,,,
5921,ND,TOWNER COUNTY SHERIFF,,,,,
5922,ND,TOWNER COUNTY SHERIFF DEPT,,,,,
5923,ND,TRAILL COUNTY SHERIFF DEPT,,,,,
5924,ND,VALLEY CITY POLICE DEPT,,,,,
5925,ND,WAHPETON POLICE DEPT,,,,,
5926,ND,WALSH COUNTY SHERIFF DEPT,,,,,
5927,ND,WARD COUNTY SHERIFF DEPT,,,,,
5928,ND,WATFORD CITY POLICE DEPT,,,,,
5929,ND,WELLS COUNTY SHERIFF DEPT,,,,,
5930,ND,WEST FARGO POLICE DEPT,,,,,
5931,ND,WILLIAMS COUNTY SHERIFF DEPT,,,,,
5932,ND,WILLIAMS COUNTY SHERIFF OFFICE,,,,,
5933,ND,WILLISTON POLICE DEPT,,,,,
5934,NE,ATKINSON POLICE DEPT,,,,,
5935,NE,BEATRICE POLICE DEPT,,,,,
5936,NE,BUFFALO COUNTY SHERIFF OFFICE,,,,,
5937,NE,BURT COUNTY SHERIFF DEPT,,,,,
5938,NE,CASS COUNTY SHERIFF DEPT,,,,,
5939,NE,CEDAR BLUFFS POLICE DEPT,,,,,
5940,NE,CHADRON POLICE DEPT,,,,,
5941,NE,CHASE COUNTY SHERIFF DEPT,,,,,
5942,NE,COLFAX COUNTY SHERIFF OFFICE,,,,,
5943,NE,COZAD POLICE DEPT,,,,,
5944,NE,DAKOTA COUNTY SHERIFF DEPT,,,,,
5945,NE,DAWSON COUNTY SHERIFF DEPT,,,,,
5946,NE,DIXON COUNTY SHERIFF DEPT,,,,,
5947,NE,DOI/NPS MIDWEST REGION,,,,,
5948,NE,DOUGLAS COUNTY SHERIFF DEPT,,,,,
5949,NE,FAIRBURY POLICE DEPT,,,,,
5950,NE,FILLMORE COUNTY SHERIFF DEPT,,,,,
5951,NE,FREMONT POLICE DEPT,,,,,
5952,NE,GAGE COUNTY SHERIFF DEPT,,,,,
5953,NE,GOTHENBERG POLICE DEPT,,,,,
5954,NE,GRAND ISLAND POLICE DEPT,,,,,
5955,NE,GREELEY COUNTY SHERIFF DEPT,,,,,
5956,NE,HASTINGS POLICE DEPT,,,,,
5957,NE,HOLT COUNTY SHERIFF DEPT,,,,,
5958,NE,HOWARD COUNTYSHERIFF,,,,,
5959,NE,JEFFERSON COUNTY SHERIFF OFFICE,,,,,
5960,NE,KEITH COUNTY SHERIFF OFFICE,,,,,
5961,NE,KIMBALL COUNTY SHERIFF DEPT,,,,,
5962,NE,LA VISTA POLICE DEPARTMENT,,,,,
5963,NE,LANCASTER COUNTY SHERIFF DEPT,,,,,
5964,NE,LINCOLN POLICE DEPT,,,,,
5965,NE,LYONS POLICE DEPT,,,,,
5966,NE,MADISON COUNTY SHERIFF DEPT,,,,,
5967,NE,MCPHERSON COUNTY SHERIFF DEPT,,,,,
5968,NE,NANCE COUNTY SHERIFF DEPT,,,,,
5969,NE,NE STATE PATROL,,,,,
5970,NE,NE STATE PATROL AIR DIVISION,,,,,
5971,NE,NEMAHA COUNTY SHERIFF OFFICE,,,,,
5972,NE,NORFOLK POLICE DEPT,,,,,
5973,NE,NUCKOLLS COUNTY SHERIFF DEPT,,,,,
5974,NE,OGALLALA POLICE DEPT,,,,,
5975,NE,OMAHA POLICE DEPT,,,,,
5976,NE,ONEILL POLICE DEPT,,,,,
5977,NE,POLK COUNTY SHERIFF DEPT,,,,,
5978,NE,RED WILLOW COUNTY SHERIFF DEPT,,,,,
5979,NE,SAINT PAUL POLICE DEPT,,,,,
5980,NE,SARPY COUNTY SHERIFF DEPT,,,,,
5981,NE,SOUTH SIOUX CITY POLICE DEPT,,,,,
5982,NE,TEKAMAH POLICE DEPT,,,,,
5983,NE,THURSTON COUNTY SHERIFF DEPT,,,,,
5984,NE,UNION PACIFIC RAILROAD POLICE DEPT,,,,,
5985,NE,US DOI NPS MIDWEST REGION,,,,,
5986,NE,WHEELER COUNTY SHERIFF'S DEPT,,,,,
5987,NE,WHEELER COUNTY SHERIFFS DEPT,,,,,
5988,NE,YORK COUNTY SHERIFF,,,,,
5989,NH,ALLENSTOWN POLICE DEPT,,,,,
5990,NH,ALTON POLICE DEPT,,,,,
5991,NH,ASHLAND POLICE DEPT,,,,,
5992,NH,BARNSTEAD POLICE DEPT,,,,,
5993,NH,BELKNAP COUNTY DEPT OF CORRECTIONS,,,,,
5994,NH,BELKNAP COUNTY SHERIFF DEPT,,,,,
5995,NH,BERLIN POLICE DEPT,,,,,
5996,NH,BOSCAWEN POLICE DEPT,,,,,
5997,NH,BRENTWOOD POLICE DEPT,,,,,
5998,NH,BRIDGEWATER POLICE DEPT,,,,,
5999,NH,BRISTOL POLICE DEPT,,,,,
6000,NH,BROOKLINE POLICE DEPT,,,,,
6001,NH,CARROLL COUNTY SHERIFF DEPT,,,,,
6002,NH,CARROLL POLICE DEPT,,,,,
6003,NH,CENTER HARBOR POLICE DEPT,,,,,
6004,NH,CHESTERFIELD POLICE DEPT,,,,,
6005,NH,CLAREMONT POLICE DEPT,,,,,
6006,NH,COOS COUNTY SHERIFF DEPT,,,,,
6007,NH,DEERFIELD POLICE DEPT,,,,,
6008,NH,DERRY POLICE DEPT,,,,,
6009,NH,DOVER POLICE DEPT,,,,,
6010,NH,DURHAM POLICE DEPT,,,,,
6011,NH,EAST KINGSTON POLICE DEPT,,,,,
6012,NH,EASTON POLICE DEPT,,,,,
6013,NH,EFFINGHAM POLICE DEPT,,,,,
6014,NH,ENFIELD POLICE DEPT,,,,,
6015,NH,EPPING POLICE DEPT,,,,,
6016,NH,EXETER POLICE DEPT,,,,,
6017,NH,FARMINGTON POLICE DEPT,,,,,
6018,NH,FRANCONIA POLICE DEPT,,,,,
6019,NH,FRANKLIN POLICE DEPT,,,,,
6020,NH,FREMONT POLICE DEPT,,,,,
6021,NH,GILFORD POLICE DEPT,,,,,
6022,NH,GRAFTON COUNTY SHERIFF DEPT,,,,,
6023,NH,GRAFTON POLICE DEPT,,,,,
6024,NH,GRANTHAM POLICE DEPT,,,,,
6025,NH,GROTON POLICE DEPT,,,,,
6026,NH,HAMPSTEAD POLICE DEPT,,,,,
6027,NH,HAMPTON POLICE DEPT,,,,,
6028,NH,HAVERHILL POLICE DEPT,,,,,
6029,NH,HENNIKER POLICE DEPT,,,,,
6030,NH,HOLLIS POLICE DEPT,,,,,
6031,NH,HOOKSETT POLICE DEPT,,,,,
6032,NH,HUDSON POLICE DEPT,,,,,
6033,NH,JAFFREY POLICE DEPT,,,,,
6034,NH,KENSINGTON POLICE DEPT,,,,,
6035,NH,KINGSTON POLICE DEPT,,,,,
6036,NH,LACONIA POLICE DEPT,,,,,
6037,NH,LANCASTER POLICE DEPT,,,,,
6038,NH,LINCOLN POLICE DEPT,,,,,
6039,NH,LITTLETON POLICE DEPT,,,,,
6040,NH,LONDONDERRY POLICE DEPT,,,,,
6041,NH,LOUDON POLICE DEPT,,,,,
6042,NH,MADBURY POLICE DEPARTMENT,,,,,
6043,NH,MANCHESTER POLICE DEPT,,,,,
6044,NH,MEREDITH POLICE DEPT,,,,,
6045,NH,MERRIMACK COUNTY SHERIFF DEPT,,,,,
6046,NH,MERRIMACK COUNTY SHERIFFS OFFICE,,,,,
6047,NH,MERRIMACK POLICE DEPT,,,,,
6048,NH,MIDDLETON POLICE DEPT,,,,,
6049,NH,MILTON POLICE DEPT,,,,,
6050,NH,MONT VERNON POLICE DEPT,,,,,
6051,NH,NASHUA POLICE DEPT,,,,,
6052,NH,NEW BOSTON POLICE DEPT,,,,,
6053,NH,NEW DURHAM POLICE DEPT,,,,,
6054,NH,NEWTON POLICE DEPT,,,,,
6055,NH,NH DEPT OF FISH AND GAME,,,,,
6056,NH,NH STATE POLICE,,,,,
6057,NH,NORTHFIELD POLICE DEPT,,,,,
6058,NH,NORTHWOOD POLICE DEPT,,,,,
6059,NH,PEMBROKE POLICE DEPT,,,,,
6060,NH,PETERBOROUGH POLICE DEPT,,,,,
6061,NH,PIERMONT POLICE DEPT,,,,,
6062,NH,PLAISTOW POLICE DEPT,,,,,
6063,NH,ROCHESTER POLICE DEPT,,,,,
6064,NH,ROCKINGHAM COUNTY SHERIFF DEPT,,,,,
6065,NH,SALEM POLICE DEPT,,,,,
6066,NH,SANDOWN POLICE DEPT,,,,,
6067,NH,SANDWICH POLICE DEPT,,,,,
6068,NH,SEABROOK POLICE DEPT,,,,,
6069,NH,SOMERSWORTH POLICE DEPT,,,,,
6070,NH,SPRINGFIELD POLICE DEPT,,,,,
6071,NH,STRAFFORD COUNTY SHERIFF DEPT,,,,,
6072,NH,SUTTON POLICE DEPT,,,,,
6073,NH,TAMWORTH POLICE DEPT,,,,,
6074,NH,TILTON POLICE DEPT,,,,,
6075,NH,TOWN OF EPPING NH POLICE DEPT,,,,,
6076,NH,TROY POLICE DEPT,,,,,
6077,NH,WAKEFIELD POLICE DEPT,,,,,
6078,NH,WATERVILLE VALLEY POLICE DEPT,,,,,
6079,NH,WINDHAM POLICE DEPT,,,,,
6080,NJ,ABERDEEN TOWNSHIP POLICE DEPT,,,,,
6081,NJ,ABSECON CITY POLICE DEPARTMENT,,,,,
6082,NJ,ALLENHURST POLICE DEPT,,,,,
6083,NJ,ASBURY PARK POLICE DEPT,,,,,
6084,NJ,ATLANTIC CITY POLICE DEPT,,,,,
6085,NJ,ATLANTIC COUNTY SHERIFF DEPT,,,,,
6086,NJ,ATLANTIC COUNTY SHERIFF OFFICE,,,,,
6087,NJ,ATLANTIC HIGHLANDS POLICE DEPT,,,,,
6088,NJ,AVALON POLICE DEPT,,,,,
6089,NJ,AVON BY THE SEA POLICE DEPT,,,,,
6090,NJ,BARNEGAT TOWNSHIP POLICE DEPT,,,,,
6091,NJ,BEACH HAVEN POLICE DEPT,,,,,
6092,NJ,BEDMINSTER TOWNSHIP POLICE DEPT,,,,,
6093,NJ,BELLEVILLE POLICE DEPT,,,,,
6094,NJ,BELMAR POLICE DEPT,,,,,
6095,NJ,BERGEN COUNTY SHERIFF DEPT,,,,,
6096,NJ,BERGEN COUNTY SHERIFFS OFFICE,,,,,
6097,NJ,BERKELEY TOWNSHIP POLICE DEPT,,,,,
6098,NJ,BERLIN TOWNSHIP POLICE DEPT,,,,,
6099,NJ,BERNARDSVILLE POLICE DEPT,,,,,
6100,NJ,BLOOMFIELD POLICE DEPT,,,,,
6101,NJ,BOGOTA POLICE DEPT,,,,,
6102,NJ,BOONTON POLICE DEPARTMENT,,,,,
6103,NJ,BOONTON POLICE DEPT,,,,,
6104,NJ,BOROUGH OF BRIELLE,,,,,
6105,NJ,BOROUGH OF CHESTER POLICE DEPT,,,,,
6106,NJ,BRADLEY BEACH POLICE,,,,,
6107,NJ,BRADLEY BEACH POLICE DEPT,,,,,
6108,NJ,BRICK TOWNSHIP POLICE DEPT,,,,,
6109,NJ,BRIELLE POLICE DEPT,,,,,
6110,NJ,BRIGANTINE POLICE DEPARTMENT,,,,,
6111,NJ,BROOKLAWN POLICE DEPT,,,,,
6112,NJ,CAMDEN COUNTY SHERIFF DEPT,,,,,
6113,NJ,CAMDEN COUNTY SHERIFFS OFFICE,,,,,
6114,NJ,CAPE MAY COUNTY PROSECUTOR,,,,,
6115,NJ,CAPE MAY COUNTY PROSECUTOR OFFICE,,,,,
6116,NJ,CHATHAM TOWNSHIP POLICE DEPT,,,,,
6117,NJ,CHERRY HILL POLICE DEPT,,,,,
6118,NJ,CHESILHURST POLICE DEPT,,,,,
6119,NJ,CHESTER TOWNSHIP POLICE DEPT,,,,,
6120,NJ,CHESTERFIELD TWP POLICE DEPT,,,,,
6121,NJ,CINNAMINSON TOWNSHIP POLICE DEPT,,,,,
6122,NJ,CLARK POLICE DEPARTMENT,,,,,
6123,NJ,CLAYTON POLICE DEPT,,,,,
6124,NJ,CLINTON POLICE DEPT,,,,,
6125,NJ,COLLINGSWOOD POLICE DEPT,,,,,
6126,NJ,COLTS NECK TWP POLICE DEPARTMENT,,,,,
6127,NJ,COLTS NECK TWP POLICE DEPT,,,,,
6128,NJ,CRANBURY TWP POLICE DEPT,,,,,
6129,NJ,CRANFORD POLICE DEPARTMENT,,,,,
6130,NJ,CRANFORD POLICE DEPT,,,,,
6131,NJ,DEAL POLICE DEPT,,,,,
6132,NJ,DELRAN TOWNSHIP POLICE DEPT,,,,,
6133,NJ,DENVILLE POLICE DEPT,,,,,
6134,NJ,DEPTFORD TOWNSHIP POLICE DEPT,,,,,
6135,NJ,DHS/ICE/HSI NEWARK,,,,,
6136,NJ,DOJ/FBI NEW JERSEY,,,,,
6137,NJ,DOJ/FBI NEWARK,,,,,
6138,NJ,DUNELLEN POLICE DEPT,,,,,
6139,NJ,EAST BRUNSWICK POLICE DEPT,,,,,
6140,NJ,EAST GREENWICH TOWNSHIP POLICE,,,,,
6141,NJ,EAST HANOVER POLICE DEPT,,,,,
6142,NJ,EAST RUTHERFORD POLICE DEPT,,,,,
6143,NJ,EAST WINDSOR TOWNSHIP POLICE DEPT,,,,,
6144,NJ,EASTAMPTON POLICE DEPT,,,,,
6145,NJ,EASTAMPTON TWP POLICE DEPT,,,,,
6146,NJ,EATONTOWN POLICE DEPT,,,,,
6147,NJ,EDGEWATER POLICE DEPARTMENT,,,,,
6148,NJ,EDISON POLICE DEPT,,,,,
6149,NJ,EGG HARBOR CITY POLICE DEPARTMENT,,,,,
6150,NJ,ELIZABETH POLICE DEPT,,,,,
6151,NJ,ENGLEWOOD CLIFFS POLICE DEPARTMENT,,,,,
6152,NJ,ENGLISHTOWN POLICE DEPT,,,,,
6153,NJ,ESSEX COUNTY SHERIFF DEPT,,,,,
6154,NJ,EVESHAM POLICE DEPT,,,,,
6155,NJ,EWING POLICE DEPT,,,,,
6156,NJ,FAIR HAVEN BOROUGH POLICE DEPT,,,,,
6157,NJ,FEDERAL BUREAU OF INVESTIGATION,,,,,
6158,NJ,FORT LEE POLICE DEPT,,,,,
6159,NJ,FREEHOLD BORO POLICE DEPT,,,,,
6160,NJ,FREEHOLD TOWNSHIP POLICE DEPT,,,,,
6161,NJ,GALLOWAY TOWNSHIP POLICE DEPT,,,,,
6162,NJ,GARFIELD POLICE DEPARTMENT,,,,,
6163,NJ,GARFIELD POLICE DEPT,,,,,
6164,NJ,GARWOOD POLICE DEPARTMENT,,,,,
6165,NJ,GLOUCESTER CITY POLICE DEPT,,,,,
6166,NJ,GREEN BROOK POLICE DEPT,,,,,
6167,NJ,HACKENSACK POLICE DEPT,,,,,
6168,NJ,HAMMONTON POLICE DEPT,,,,,
6169,NJ,HARDING TOWNSHIP POLICE DEPT,,,,,
6170,NJ,HARRINGTON PARK POLICE DEPT,,,,,
6171,NJ,HARRISON TOWNSHIP POLICE DEPT,,,,,
6172,NJ,HARVEY CEDARS POLICE DEPT,,,,,
6173,NJ,HASBROUCK HEIGHTS POLICE DEPT,,,,,
6174,NJ,HAWTHORNE BOROUGH POLICE DEPT,,,,,
6175,NJ,HAZLET TOWNSHIP POLICE DEPT,,,,,
6176,NJ,HI NELLA POLICE DEPT,,,,,
6177,NJ,HI-NELLA POLICE DEPT,,,,,
6178,NJ,HIGHLANDS BOROUGH POLICE DEPT,,,,,
6179,NJ,HILLSDALE POLICE DEPT,,,,,
6180,NJ,HOLMDEL TWP POLICE DEPT,,,,,
6181,NJ,HOWELL TOWNSHIP POLICE DEPT,,,,,
6182,NJ,JACKSON TWP POLICE DEPT,,,,,
6183,NJ,JERSEY CITY POLICE DEPT,,,,,
6184,NJ,KEANSBURG POLICE DEPT,,,,,
6185,NJ,KEARNY POLICE DEPT,,,,,
6186,NJ,KENILWORTH POLICE DEPT,,,,,
6187,NJ,KEYPORT POLICE DEPARTMENT,,,,,
6188,NJ,LACEY TOWNSHIP POLICE DEPT,,,,,
6189,NJ,LAKEHURST POLICE DEPT,,,,,
6190,NJ,LAKEWOOD POLICE DEPT,,,,,
6191,NJ,LAKEWOOD TWP POLICE DEPT,,,,,
6192,NJ,LEONIA POLICE DEPT,,,,,
6193,NJ,LINDEN POLICE DEPT,,,,,
6194,NJ,LITTLE FERRY POLICE DEPT,,,,,
6195,NJ,LITTLE SILVER POLICE DEPT,,,,,
6196,NJ,LIVINGSTON POLICE DEPT,,,,,
6197,NJ,LODI POLICE DEPT,,,,,
6198,NJ,LONG BEACH TOWNSHIP POLICE DEPT,,,,,
6199,NJ,LONG BRANCH POLICE DEPT,,,,,
6200,NJ,LONG HILL TOWNSHIP POLICE DEPT,,,,,
6201,NJ,LUMBERTON TWP POLICE DEPT,,,,,
6202,NJ,LYNDHURST POLICE DEPT,,,,,
6203,NJ,MADISON BORO POLICE DEPT,,,,,
6204,NJ,MADISON POLICE DEPT,,,,,
6205,NJ,MANALAPAN TOWNSHIP POLICE DEPT,,,,,
6206,NJ,MANCHESTER POLICE DEPT,,,,,
6207,NJ,MANSFIELD TWP POLICE DEPARTMENT,,,,,
6208,NJ,MANTOLOKING POLICE DEPT,,,,,
6209,NJ,MANTUA TOWNSHIP POLICE DEPARTMENT,,,,,
6210,NJ,MANTUA TOWNSHIP POLICE DEPT,,,,,
6211,NJ,MAPLE SHADE POLICE DEPT,,,,,
6212,NJ,MAPLEWOOD POLICE DEPARTMENT,,,,,
6213,NJ,MARLBORO TOWNSHIP POLICE DEPT,,,,,
6214,NJ,MATAWAN POLICE DEPT,,,,,
6215,NJ,MEDFORD LAKES POLICE DEPT,,,,,
6216,NJ,MIDDLE TOWNSHIP POLICE DEPT,,,,,
